"range","nsample","dsample","scenario","baseline_surface_inter","baseline_test_inter","baseline_random_inter","baseline_spatial_inter","baseline_AOA_inter","baseline_surface_extra","baseline_test_extra","baseline_spatial_extra","baseline_AOA_extra","baseline_impfeat","baseline_mtry","coord_surface_inter","coord_test_inter","coord_random_inter","coord_spatial_inter","coord_AOA_inter","coord_surface_extra","coord_test_extra","coord_spatial_extra","coord_AOA_extra","coord_impfeat","coord_mtry","EDF_surface_inter","EDF_test_inter","EDF_random_inter","EDF_spatial_inter","EDF_AOA_inter","EDF_surface_extra","EDF_test_extra","EDF_spatial_extra","EDF_AOA_extra","EDF_impfeat","EDF_mtry","RFsp_surface_inter","RFsp_test_inter","RFsp_random_inter","RFsp_spatial_inter","RFsp_AOA_inter","RFsp_surface_extra","RFsp_test_extra","RFsp_spatial_extra","RFsp_AOA_extra","RFsp_impfeat","RFsp_mtry","RFGLS_surface_inter","RFGLS_surface_extra"
10,200,"sregular","partial",1.83439085049026,1.80811709170181,1.85057295628309,1.87001180370971,98.04,2.02536525588893,2.16085522030363,1.84694341527757,97.84,100,2,1.82856232923058,1.69527236700611,1.91708452891186,1.90120843829288,96.88,2.07396366687835,2.3081238846241,1.83201047248619,0,80.0078769708801,5,1.85336444458157,1.67970538587971,1.9360245915349,1.9302437897281,97.14,2.07919840303574,2.28836265311151,1.87054427023867,0,69.9489811219881,10,1.88778720916275,1.70912959988656,2.06698262172776,2.07543799050891,98.15,2.09229117954036,2.35689237532053,2.05053526972905,0,38.1664478842781,150,1.80370834218441,2.04741312037162
10,200,"random","partial",1.8982427849974,1.8217294182808,1.90269575747918,1.8998735114265,95.68,2.04230096808867,2.15494256628024,1.95631238081462,95.89,100,2,1.86202286645249,1.83334761223902,1.88878826125611,1.8425912493517,97.32,2.05618210959833,2.23311116561848,1.9911549986564,0,71.1594924380976,2,1.89338848423999,1.87531100344202,1.88117717989761,1.82469337488876,97.78,2.07663809608393,2.2179931321304,1.99194619620622,0,53.3809400877532,4,1.94635397930077,1.89266589067673,1.89814311252886,1.80235834224972,97.68,2.51440379693139,2.62963438064451,2.01564046311087,0,40.1275434039353,201,1.83382716728183,2.02446772433612
10,200,"wclust","partial",1.86299656641506,1.92456738768452,2.09285946146619,2.07163360319921,95.77,2.0173244365848,2.12208751512091,2.07778756973454,96.08,100,3,1.90069989758713,1.91281234156088,1.99482601040193,2.15344575676819,96.15,2.11899233218486,2.28084817606499,2.13569645148402,0,66.8111449190546,2,1.92281958007004,1.89414540741322,1.97688241144046,2.18690944035116,96.28,2.3780261178383,2.58505806116965,2.25591244501975,0,46.2667857205235,4,1.99214198186066,1.90934686234908,1.97053850024914,2.29443739053838,95.42,2.67498632342515,2.85644494377295,3.25923869215358,0,16.2374373587786,51,1.81440834831316,2.01077164592367
10,200,"sclust","partial",1.94655411145307,1.90093329392943,1.76698301408426,1.80658643477864,94.33,2.12554577381702,2.20861586304948,1.85218009743414,95.42,100,2,2.01697649480687,1.83638994266057,1.7184627475992,1.72122668328791,84.08,2.15460328385123,2.30358137982516,1.74473996112486,0,70.5418026078245,2,2.09527114338489,1.92099207985729,1.70884397870363,1.76568564496475,53.6,2.12461789540926,2.3121691282898,1.85165988104195,0,35.8314513327876,2,2.08757380883721,1.87875612792908,1.70680457219989,1.70008434739902,95.95,2.75624321808967,2.90399285957512,2.02115012137967,0,45.7257712767073,183,1.945667017263,2.15131457604742
10,200,"sregular","partial",2.00088650370716,2.04114489929117,2.10577632499907,2.06040656446115,96.75,2.05689959292681,2.1369779296028,2.14142040964061,94.77,100,2,1.96971419976206,1.96918334292515,2.00662872116776,2.04035938963855,98.24,2.13337278923405,2.16882473967111,2.22445615849524,0,75.3912005027602,3,1.99423701420949,2.02026645128097,2.02962037107509,2.00588365429564,98.51,2.26830853141582,2.24253585010572,2.23463566205625,0,57.5542455963955,6,1.97531521854504,2.03446894407859,2.11237347307527,2.08425552459457,98.62,2.68232577854215,2.56035344662874,2.21425870288542,0,28.5830406317984,100,1.88005572212743,2.06107794026236
10,200,"random","partial",1.9462256629509,1.98563616011092,2.02401896897706,1.93173965864151,95.14,2.00617478088507,2.18477687321306,2.00942190539417,93.39,100,2,1.96582031336539,1.91668793700254,1.90103881683223,1.86585862743654,96.85,2.03628222541853,2.16357318445787,1.93397624088479,0,66.846143351903,3,2.03261096864563,2.00541963418074,1.87223555280431,1.83844750524257,97.03,2.1519632008036,2.26775883207914,1.97625361375789,0,43.0097516526952,4,2.03873206049403,2.10445337089592,1.87912811287988,1.92292021174557,97.81,2.22068037298245,2.40294141404184,2.01521121099454,0,21.8990183712367,152,1.87241210107334,2.01941733212518
10,200,"wclust","partial",1.99189291993616,1.98796703944432,1.82163581688164,1.95908664004761,97.18,2.06927851033564,2.09828379068181,2.03601830625775,95.38,100,3,1.97197786072713,1.98395026627868,1.82998836809088,2.1050852881872,95.73,2.0622601780919,2.10693468669097,2.15805184482514,0,74.1217788791771,2,1.98760304967099,1.98632383468412,1.7991260790006,2.12759552233517,95.77,2.23879204392492,2.2323383627973,2.33146889290659,0,46.1133447051433,2,1.99875655643338,1.93886339111001,1.88876677789452,2.2817817058632,97.59,2.18625710203032,2.18902012409013,2.56638567064804,0,18.8215168932309,52,1.94444775168168,2.08659109572901
10,200,"sclust","partial",2.06464120025086,1.9921610384776,1.98429025910173,2.25433198403221,95.88,2.12663460319279,2.14052875734913,2.24490157722746,94.21,100,2,2.04251014312414,1.99467613695747,1.82886571483607,2.25365425115876,87.35,2.09431066539985,2.21572589528005,2.31649666993299,0,69.047265728332,2,2.19343043311056,2.13987311249044,1.77246183161682,2.28584235573327,50.96,2.19520440637486,2.28960122266493,2.44893634879674,0,34.4361986650974,2,2.06499643469813,2.03596846281348,1.77497409175117,2.36427610947439,78.1,2.12598134549612,2.31464728353633,2.65985830544768,0,25.0406437693492,141,1.96926807977516,2.07202386590141
10,200,"sregular","partial",2.02980348221376,1.92454298010001,2.13082416929844,2.11007411141719,97.31,2.09393335619785,2.08850485849523,2.10052389819653,96.07,100,2,2.00284357105405,1.97959426820403,2.14146810629481,2.20335833686318,97.97,2.15900077975805,2.12191425699822,2.14632225975161,0,74.5700724837526,5,1.97758266193383,1.83046052976438,2.05794932030345,2.19705966929089,98.91,2.22164179591436,2.13350474110837,2.20312465262621,0,50.3405712282649,4,1.97015238413196,1.81048909449255,1.99094325547641,2.10082044731861,98.6,2.13975314862998,2.03473529645757,2.17519208173048,0,33.8636346666776,150,1.9097530037199,2.09019851778167
10,200,"random","partial",2.07974364476032,1.99411307911658,2.09183052802282,2.19056363945909,94.27,2.17234105689438,2.10489010002162,2.20213222469392,93.15,100,2,2.00945361149586,1.98808553264927,2.12487739250993,2.10582143513108,95.39,2.15440520853549,2.01470327956222,2.3187496652038,0,69.2017713561531,2,2.03471346103306,2.09127555212174,2.06109618445167,2.09289408151157,94.39,2.19643477401504,2.06117877637213,2.31656016012604,0,65.4186329477738,10,2.02745671411586,2.1425212247284,2.05906881018768,2.04487014156437,95.85,2.43341309852885,2.43744728728338,2.17385617158136,0,39.2233357467173,203,1.90301337094216,2.14156423099078
